"x","y"
729.613539064303,550.312867388129
55.5073071736842,144.329371396452
19.2028449382633,712.688909145072
974.650059826672,809.098897734657
942.897422472015,960.123355034739
357.106239767745,847.444805549458
814.320640172809,37.371565354988
202.034179819748,59.9143989384174
63.7448157649487,155.395267996937
593.878275249153,256.80134491995
370.419793995097,746.863703476265
630.759187741205,431.413523619995
523.585102986544,660.256606759503
61.5100208669901,768.129783216864
532.759523717687,253.764047985896
832.249801838771,25.547951227054
585.178480949253,726.675885031
955.406627384946,433.029523352161
923.2471389696,352.600146550685
324.11525840871,275.526873534545
574.556400300935,37.0838241651654
751.973599893972,30.6276432238519
896.231525810435,116.935211466625
318.081464851275,703.057475853711
638.628053246066,177.130631171167
830.012790858746,829.087984282523
229.45462865755,551.889717346057
272.040898445994,509.581813821569
588.081014575437,177.994274301454
884.721845388412,450.049345847219
307.473820867017,605.791042326018
82.6657314319164,868.467359105125
23.8025719299912,257.087333360687
343.33803365007,634.474589722231
649.337037466466,747.618068475276
297.048094915226,606.564303860068
105.800247052684,636.586744105443
405.727606499568,589.337766170502
876.914462307468,638.294033473358
376.46368611604,712.87114941515
364.489524625242,289.980175206438
454.542718827724,749.542973469943
937.80006445013,348.734479397535
274.711361853406,249.269530409947
209.073375212029,406.203660881147
712.010090705007,38.0682887043804
707.958622602746,813.935854006559
463.639868889004,68.7741248402745
841.75116638653,363.366031786427
583.444235147908,485.481499927118
729.87402533181,230.164983076975
809.954059310257,271.260687382892
133.837818400934,318.371786503121
781.289769336581,15.9971036482602
353.647322626784,413.463572738692
809.596488485113,348.998584318906
115.041197743267,914.223799016327
169.485439080745,955.392321338877
933.673304039985,562.127264449373
855.507699074224,22.6927944459021
390.240600099787,386.730642523617
436.216184170917,793.853655923158
643.70562043041,999.804964289069
61.0809382051229,884.949828963727
180.794380605221,231.242264155298
99.5555247645825,727.806776994839
353.98417012766,196.929713012651
305.388979846612,833.356805378571
19.1627736203372,520.472234347835
152.257378678769,812.135230982676
815.621815621853,877.680536592379
700.010074535385,876.728192670271
109.074516454712,423.311865190044
918.71648398228,926.612273324281
506.185007747263,904.100865824148
911.769888130948,293.503923341632
611.038940725848,78.7878197152168
520.326156169176,417.979129590094
308.883633930236,745.604157214984
712.791209341958,637.113150209188
604.554065037519,272.992646088824
703.564315568656,658.473322633654
132.860067067668,88.2505867630243
423.351831268519,60.1854135747999
445.158838760108,254.146965919062
853.53838885203,255.431576399133
507.340721786022,840.009134495631
639.272354543209,154.974426841363
4.1392152197659,97.7109575178474
933.964843861759,685.959596885368
727.748164441437,433.038278715685
804.397951811552,404.975503217429
678.015012061223,672.579512931406
700.359792681411,895.13745624572
889.662717236206,179.280974436551
527.35682670027,765.170651255175
488.235135562718,656.641114503145
69.0206822473556,778.144818264991
947.391062276438,98.0842835269868
463.516497751698,335.345631698146
208.983938675374,123.160144779831
658.01853989251,569.585705175996
191.863485146314,907.433352200314
573.929198551923,350.725858472288
402.914162026718,915.872693993151
733.299798797816,639.522285433486
740.238458150998,174.696393311024
15.5710242688656,24.3556990753859
18.0256085004658,610.113783273846
558.016683673486,647.021394688636
320.824004011229,852.115978486836
242.275580763817,796.695680357516
84.406723966822,424.077118746936
381.738452939317,366.993476171046
159.839517436922,297.915704315528
212.551644071937,749.565519858152
143.662100192159,270.912091480568
81.9787885993719,488.728719763458
460.291233612224,814.02030447498
295.434142928571,930.120479781181
253.434394253418,186.170055298135
369.899621931836,908.11522398144
112.351492512971,769.015307305381
319.373931037262,635.957102989778
386.499783955514,892.471054336056
478.181869490072,422.457489417866
96.4464577846229,433.594858273864
949.786819750443,24.9159391969442
411.564466776326,46.7700443696231
12.7292736433446,1.38925644569099
159.357137978077,629.79546491988
77.1076669916511,594.06817285344
85.3717450518161,656.698177568614
705.718340817839,363.313627429307
344.3017618265,209.903795970604
527.593621052802,62.8825216554105
211.204574210569,466.355239739642
558.113213628531,538.50435744971
485.47251126729,0.0623890664428473
545.223307562992,442.328565055504
631.668681511655,323.586901649833
890.581661136821,953.950695693493
150.422560749575,548.394758719951
397.134109167382,16.2075315602124
886.35915145278,783.501884434372
557.002603076398,490.820059552789
214.130472391844,818.883882602677
619.146739598364,726.19004570879
70.8423538599163,980.850467458367
938.817328307778,78.3670053351671
605.413997778669,31.3643252011389
348.39224582538,786.2053217832
888.215608196333,408.814684487879
415.686375694349,825.869966996834
525.560141075402,813.274044543505
957.553703337908,315.501615405083
601.434104144573,3.92034463584423
970.987079199404,301.920706406236
658.013415057212,216.109418775886
364.021123154089,833.835284691304
824.93733568117,420.392255764455
779.56935740076,585.407369071618
701.733781490475,612.803452881053
381.862523732707,276.530413888395
797.88769246079,150.67965304479
641.990514472127,389.256690395996
391.458100173622,830.542572075501
544.736651005223,669.236925663427
85.2727168239653,281.122883781791
905.143567826599,634.533589240164
678.175292676315,384.825415210798
256.955035263672,594.643108313903
285.266423365101,180.817325599492
968.553317245096,63.2613273337483
352.446953998879,414.398167515174
477.43409848772,230.984765803441
349.105943227187,110.402042744681
774.874324444681,465.004820609465
463.333046063781,539.674035040662
490.885723149404,127.857101149857
952.518336009234,989.435066469014
578.713968396187,813.031151192263
643.460154999048,290.552341612056
305.502116447315,281.308582983911
361.065184930339,644.423770951107
331.307355081663,994.593994924799
797.333213733509,839.827829040587
597.381558269262,518.600966082886
735.131262103096,476.43815795891
455.436101183295,574.833188671619
667.558670276776,427.006074693054
409.561033826321,39.0209639444947
2.22551799379289,94.9649235699326
924.796529579908,953.277780208737
543.926392449066,46.72916023992
464.301468105987,695.876857498661
557.382781989872,732.711825985461
511.299178469926,149.922176031396
989.133178256452,633.287103846669
913.829875877127,445.993974106386
124.219438526779,186.386430868879
353.765930514783,344.060610048473
5.25425095111132,529.009901918471
88.7847563717514,542.471018619835
54.1090117767453,929.312117630616
606.690557440743,94.2639152053744
269.742280477658,611.478474689648
799.642719794065,508.795822039247
525.268799858168,430.550173856318
361.367624951527,713.626178679988
159.083778271452,718.635644065216
238.838483113796,429.931260412559
386.296092066914,226.353041594848
213.35323038511,296.119847567752
629.721900448203,787.029178114608
797.228806186467,770.576960872859
120.614153565839,772.881078766659
217.061989475042,2.21788208000362
942.43919942528,53.4057230688632
531.644127564505,251.786754932255
525.21818713285,847.303042188287
781.699097016826,285.948228789493
953.95977399312,517.519008368254
239.296515472233,419.597111642361
236.025808844715,383.01733834669
593.731623375788,325.116227380931
161.127122817561,202.402367955074
796.821015886962,490.44439685531
734.019182855263,202.180766034871
959.709353279322,779.41640582867
885.222003329545,248.857018072158
208.799617597833,510.034173028544
337.572765070945,450.128797441721
690.747536020353,223.739051958546
145.574749680236,109.349834732711
623.43601603061,683.501831023023
936.613061465323,697.138062911108
207.770500797778,212.134246248752
573.523401515558,750.463729491457
268.307698657736,561.614209320396
385.091649368405,707.950067007914
695.076274685562,343.102768529207
790.140306809917,416.750935837626
831.058591371402,806.427927222103
822.639278601855,129.631343996152
771.082671359181,198.949883691967
866.540290880948,177.411053795367
811.488691251725,383.848556317389
538.681085919961,684.931373456493
207.321669207886,177.394384052604
912.377506028861,516.574550187215
743.664597626776,177.687666611746
824.07626695931,248.852172167972
188.49094863981,110.632046125829
557.724086102098,260.015111416578
32.4709301348776,639.605830656365
752.796929795295,434.032807359472
117.150331148878,309.505715966225
818.572780117393,95.4649809282273
808.062478201464,407.764808274806
644.637326709926,155.052263755351
487.37320676446,224.204437807202
153.532659867778,366.062555229291
591.71567671001,572.886625537649
258.533094776794,975.260605104268
474.680539453402,939.880777383223
694.211265770718,203.432268463075
928.841300774366,238.405290059745
107.044267468154,258.592552971095
62.8701921086758,136.122261406854
159.834312042221,510.520989308134
560.48228754662,346.163575304672
628.702002810314,772.097707493231
804.105003597215,795.213300036266
740.44308741577,373.682606033981
936.097852652892,421.161127043888
490.200357278809,420.806903857738
402.41485228762,86.2582556437701
223.902411526069,34.5474700443447
814.777904190123,261.344138532877
38.2293092552572,41.3253845181316
97.5860136095434,145.323081873357
459.300275659189,356.881748884916
646.572561468929,698.94553674385
805.392289534211,582.881789887324
868.406005436555,71.1913693230599
406.848101876676,746.745882090181
516.628484474495,186.780432704836
101.769153727219,7.38007458858192
332.392098382115,963.877402245998
386.242338456213,423.180082347244
32.5319452676922,755.578256677836
74.4841280393302,737.637167330831
840.623453492299,898.062514839694
242.982295807451,113.896405790001
185.65209233202,125.919363694265
524.076982866973,825.664946809411
735.225444892421,957.564415875822
341.440992197022,55.2281497512013
268.735852558166,800.053159939125
625.845055561513,424.509943695739
648.074472788721,787.576315691695
133.459490258247,625.837195664644
904.571135528386,353.219900280237
909.339508973062,318.212624639273
581.220824271441,292.015143437311
284.376495052129,315.852823667228
647.217887220904,200.168922543526
794.300176436082,595.549919176847
693.334110081196,304.691776866093
894.191685365513,359.496201621369
29.1655091568828,373.664976097643
824.841723311692,84.551086416468
697.501549497247,773.690990405157
933.567929780111,480.819348245859
502.231860533357,576.016203733161
670.56784639135,9.60779143497348
437.893656315282,925.200666068122
904.699297854677,513.754338957369
395.250447560102,139.414810342714
432.198572671041,967.075549531728
597.713552881032,52.9935427475721
143.359299516305,84.8953316453844
865.819622762501,76.2043765280396
926.407266641036,750.822673551738
820.315445307642,447.629677830264
643.269891152158,754.94430330582
899.450858822092,572.424919577315
420.541222440079,10.184294776991
699.477391317487,483.77966042608
795.151784783229,123.584668384865
289.124834351242,957.89055316709
241.479792632163,547.836165875196
395.880172261968,908.957400824875
446.527211228386,241.655230987817
294.845692347735,471.041296608746
655.130815925077,217.607570579275
67.2408542595804,565.694614080712
528.739271685481,598.393687978387
398.114182753488,820.309561677277
782.292230287567,393.270439002663
798.425029031932,230.210406705737
652.473223628476,52.9618868604302
866.761860903352,405.448545701802
883.980619953945,647.368934005499
612.710858462378,186.073022196069
198.291565291584,251.814702758566
121.102782199159,900.737473508343
524.035341572016,351.356948493049
140.554667916149,595.550071680918
598.203755449504,820.411292603239
61.6574161686003,253.225747961551
84.0726585593075,354.169424856082
258.310744538903,204.978378256783
158.286198973656,242.433885578066
606.372367823496,616.008756682277
307.623591739684,305.310267489403
547.714779851958,512.839877512306
580.466429237276,527.520377188921
316.324732732028,6.20759651064873
874.13793685846,400.081333471462
433.415752835572,802.234523929656
703.525171615183,366.769142681733
219.71704158932,368.196717696264
413.221305469051,558.005396509543
891.982180299237,963.55473739095
279.804980382323,122.534797759727
233.47644531168,574.161544907838
512.950599892065,635.553257074207
239.713038317859,231.437050737441
469.098286237568,26.2610968202353
703.987409593537,824.234201805666
9.74697526544333,811.218941351399
932.190794032067,381.901770597324
933.764438843355,911.532945465297
64.4172634929419,940.805752528831
19.4765895139426,404.257353162393
981.200056383386,438.832076266408
369.973859982565,125.395057024434
700.868283165619,839.00645445101
935.219419188797,944.11136652343
6.55290763825178,475.142039358616
955.614139093086,669.784469529986
982.965748989955,479.611522518098
124.876862391829,160.662053152919
108.02162415348,50.8467478211969
647.391921840608,561.418936122209
899.250542744994,487.754256930202
448.031429201365,223.102236632258
163.613745709881,257.936410838738
947.653780458495,448.778500780463
470.492620021105,65.4124906286597
13.0125435534865,607.818769756705
997.999432496727,625.585168600082
908.14685006626,243.864828953519
44.0440543461591,742.294446798041
307.807081378996,672.938686329871
285.304598743096,565.425682580099
610.886636888608,815.89040835388
890.50528453663,700.940312584862
479.767090408131,489.05775276944
396.816499298438,794.643379515037
263.061017496511,907.104023499414
780.429993523285,516.115750651807
773.15778285265,180.320236366242
21.8866039067507,518.639715621248
751.941900933161,30.4863958153874
567.680648295209,247.323544695973
931.361704133451,705.300285713747
323.416959494352,568.850304465741
445.591542171314,324.686144012958
849.189321277663,434.555222047493
427.703640656546,323.931059101596
366.157454205677,914.499796228483
373.14506364055,851.093429839239
675.347004784271,856.393003603444
663.009216077626,145.802931394428
358.561583561823,617.347358027473
692.381899803877,86.0805422998965
252.006565919146,439.337313408032
598.711082478985,976.958550978452
445.541416760534,229.080505901948
818.234885344282,152.375704143196
685.462983790785,929.03283261694
648.466898361221,8.25228192843497
416.119636036456,623.296868056059
657.643021084368,622.49166239053
930.734211113304,315.113633638248
60.860161203891,172.512008808553
924.55972195603,970.710312947631
865.58477464132,751.852015731856
465.412352001294,261.435667052865
864.934661658481,963.158341590315
170.950235333294,852.298430865631
451.624389737844,439.210552489385
544.687931891531,706.017690943554
908.265779493377,938.233997905627
996.62369932048,660.487298388034
396.870868047699,230.51173100248
515.92328469269,23.0064911302179
856.433525215834,346.077107824385
354.537234641612,75.3509679343551
435.082993004471,737.846058094874
755.421668291092,803.986178711057
478.1633913517,235.112940194085
851.95687552914,414.140010718256
776.090090861544,532.197384396568
522.090505808592,250.888815615326
450.756480917335,541.406838223338
125.345542328432,700.938315363601
192.159562837332,628.994020167738
530.314228497446,210.489506833255
558.62749950029,182.659172452986
338.812449947,989.981659688056
96.8561950139701,872.626272728667
568.412294844165,373.487196397036
650.530661921948,162.847278872505
468.747274484485,15.7137394417077
152.38903160207,743.49391576834
696.169441798702,249.701699241996
202.947925776243,408.03085709922
453.788858605549,332.974099786952
482.060925103724,461.187389679253
631.029307609424,722.353441640735
190.515014342964,293.312611989677
47.269978094846,3.55395744554698
220.860729692504,17.4348272848874
774.538575438783,139.475824311376
51.9235134124756,505.762969376519
989.650377770886,44.6463613770902
236.335320165381,542.246223194525
24.4856139179319,935.965061420575
415.537182474509,991.171449888498
461.365539813414,959.689566399902
332.853094208986,172.876468859613
375.812456710264,585.114953573793
131.943369982764,443.811060627922
666.983911534771,337.387766223401
527.277075219899,76.9012204837054
12.5475968234241,315.577819710597
78.5568805877119,332.014427985996
225.761881330982,641.161959385499
756.029950687662,890.264572342858
785.84519866854,726.683381246403
622.775175375864,632.209966192022
565.679614897817,175.05914112553
843.723020981997,88.2038197014481
630.622071446851,405.444215517491
747.64672992751,176.828904310241
894.236651016399,458.918248768896
232.784379273653,798.652809346095
985.068299341947,68.4500290080905
69.0435576252639,114.267138531432
168.389413040131,775.282826507464
338.789493311197,309.726217295974
910.432388307527,537.55547082983
904.944327194244,675.045238342136
131.24520634301,136.397399939597
326.771170133725,71.8519566580653
303.438304224983,614.111322211102
406.037841690704,32.8253300394863
213.395863072947,118.91115643084
818.85380204767,476.085875649005
984.418906737119,149.369675898924
534.043060848489,267.027772031724
79.8840639181435,592.184688895941
780.42627684772,860.110537847504
790.20949290134,498.289836803451
480.545760598034,542.023854795843
983.851122437045,617.729713441804
550.946806324646,582.836750661954
375.568680232391,567.083817441016
225.428186589852,981.987169710919
744.859066326171,226.699312217534
943.837610539049,457.263568416238
279.911576770246,733.87121479027
146.125210216269,558.952890802175
523.042711894959,365.158948116004
825.795652577654,257.84798944369
17.1573164407164,598.670991370454
905.207090545446,149.535008706152
716.71039192006,676.955763017759
794.747645035386,960.304738720879
811.108930502087,863.586873048916
827.051803935319,616.067370167002
259.657187387347,375.254921382293
58.3151928149164,749.750886578113
744.893279159442,561.978835612535
455.427373992279,667.896561557427
249.259777367115,792.217279551551
549.666585400701,342.037867056206
801.244767615572,616.852156585082
57.8285814262927,919.930309057236
471.645115409046,554.269789718091
618.451443267986,538.514794781804
726.994341937825,306.318789720535
884.271284332499,983.403893653303
851.134686497971,504.928955808282
75.391577091068,778.094745473936
606.8603429012,561.921031679958
44.9758570175618,837.873736163601
176.896783290431,870.495476992801
894.086361164227,151.12712350674
213.965087663382,365.962765412405
946.927293436602,143.873850814998
447.827014140785,833.632728317752
799.279945902526,188.115376979113
190.187917323783,982.183486223221
20.243814215064,547.067324398085
724.600528134033,344.622577540576
411.49936709553,720.652372110635
851.399770705029,589.333186857402
689.114707056433,430.935635231435
543.744899798185,930.271074641496
976.524725323543,993.90399036929
980.953971389681,269.272622885182
140.287491260096,757.551787653938
305.508225224912,504.947908921167
174.037804827094,165.110341506079
845.628839218989,193.387644598261
342.325855279341,773.203624412417
631.876381114125,816.422911128029
69.691616576165,224.482287652791
831.523976288736,897.622666321695
841.830982360989,792.422929545864
846.926361555234,716.970692621544
122.993655968457,134.160061134025
877.427306957543,632.057754555717
505.538659635931,371.700467076153
267.81159453094,357.432916993275
461.47924545221,222.592477919534
566.77590822801,510.290181962773
511.660279938951,49.1760491859168
28.4676146693528,949.02840978466
588.129627052695,22.1014248672873
71.3827379513532,54.8768604639918
269.751968793571,141.080637462437
777.745064813644,805.476420326158
200.386735145003,775.854455074295
870.562101481482,282.22543024458
770.038028713316,862.842852016911
435.673216357827,169.841782655567
1.90212763845921,931.398113025352
544.819224160165,796.774804824963
165.12812091969,524.422918213531
649.627700680867,918.800064129755
108.279943466187,565.253217238933
431.89832335338,218.613274861127
975.012467708439,898.173714755103
738.120219204575,546.467568259686
350.933571346104,986.410128418356
432.353230426088,3.40325571596622
586.952726123855,397.292499896139
384.843179257587,179.048800142482
855.113621801138,455.571513622999
406.058628577739,269.332848489285
147.250598529354,172.269776230678
485.363266663626,393.039783230051
286.578606348485,944.955671671778
420.072395121679,440.44821197167
894.895980134606,447.893562261015
17.6632471848279,0.564707443118095
448.449334129691,984.823107952252
202.823196537793,828.875324456021
644.859786843881,938.443040242419
201.180774020031,758.699354017153
886.392729589716,883.972217096016
870.175408897921,992.025158833712
581.079095602036,683.303599013016
60.1511355489492,258.199930423871
460.973783629015,728.149556089193
411.505046533421,704.530669609085
660.663592861965,15.3751296456903
416.215457487851,324.723413679749
648.718806914985,625.891612842679
835.967395221815,925.802448997274
152.769532753155,358.815930318087
96.7749312985688,262.131466995925
953.087070723996,862.36192821525
681.579628260806,179.578364593908
28.8374011870474,425.285731209442
461.733450181782,538.957288488746
390.06459992379,10.6966926250607
973.112266510725,763.808516785502
965.044955722988,262.602073373273
15.8483169507235,202.493517193943
981.254786951467,226.532547734678
339.801842579618,358.735543210059
257.405991666019,871.695212088525
287.600715411827,58.7090991903096
869.240475585684,37.7193400636315
711.42095932737,465.373518178239
402.827422134578,662.228120025247
506.756195798516,22.8100528474897
683.263170300052,313.357394887134
333.956082817167,588.175192475319
444.573622662574,750.821989728138
265.524087008089,412.352604558691
431.897127535194,618.451710557565
26.1238210368901,725.972814718261
367.407540092245,223.602290032431
597.272504121065,920.340847223997
744.239735417068,173.21662674658
389.492772286758,770.082897972316
835.730179212987,407.129705883563
91.5126192849129,670.716309687123
794.174459064379,959.186068503186
847.605720860884,327.477251179516
77.8791944030672,231.170452432707
99.6484693605453,977.309258887544
372.270453488454,269.256628118455
309.091402683407,39.3508281558752
587.781085865572,511.703984346241
71.0706922691315,639.197788434103
342.120862798765,970.886500785127
743.120821192861,972.456912510097
361.981000751257,363.149335142225
132.362214382738,606.242000125349
405.937432078645,339.180149603635
810.028124134988,812.595745082945
313.942388165742,961.388589348644
163.822608068585,783.651992212981
109.628738369793,895.873596891761
404.042739188299,964.00381741114
767.241610679775,109.709203476086
628.835174022242,449.886597692966
599.225673824549,99.6613698080182
876.237662974745,36.3882589153945
884.875900810584,787.152903154492
827.892214991152,243.82028193213
948.508228641003,795.908962143585
819.876140914857,282.319177407771
626.867623534054,103.063569404185
76.8958837725222,383.886600611731
783.010018058121,670.144694624469
157.377283088863,529.939863830805
70.8983177319169,812.512186355889
299.250009935349,56.5677699632943
93.6510057654232,787.574188783765
964.725591940805,774.849359178916
937.007007421926,475.90339044109
277.702137827873,319.032502360642
738.689015619457,426.889340858907
160.472472896799,116.527410689741
62.305383849889,654.575313907117
90.1697094086558,320.909979520366
452.181925531477,637.062372872606
541.083757998422,47.8302580304444
563.070748699829,711.429918184876
418.119994690642,519.079217221588
786.991163855419,573.978723259643
423.545659752563,247.9335044045
941.32460327819,771.341189974919
131.110609509051,454.75673628971
114.33380888775,177.077179308981
792.707042768598,623.776459833607
253.221515798941,547.692728927359
201.437075389549,121.73347803764
520.715274848044,509.871452581137
63.7279872316867,722.509800922126
615.620523225516,932.259074412286
247.857870534062,27.4895064067096
191.010935930535,844.664637232199
635.791429085657,412.958218250424
734.415664570406,605.154219316319
250.276289181784,790.606623282656
54.3355799745768,152.059943648055
660.78280005604,759.50326374732
87.0158872567117,175.24983920157
282.343981321901,0.343428924679756
821.389763150364,156.049561221153
579.490739386529,615.661632968113
521.75215492025,6.72106584534049
792.35816327855,335.956091294065
452.494411030784,98.2682472094893
857.033787993714,147.380538517609
649.314218200743,600.630294298753
398.800239199772,485.928017878905
713.594991713762,68.7671271152794
545.821807812899,703.415291383862
399.279252160341,471.28070727922
697.567352792248,428.989825770259
331.821397412568,336.56142023392
445.651586167514,189.053101465106
931.90225912258,633.268868317828
972.822716459632,175.624043913558
462.576824473217,537.502072984353
714.543137466535,471.960635390133
906.224406091496,402.396783232689
73.3327409252524,794.194098562002
855.743804946542,229.423915734515
465.917597524822,168.651467654854
733.279312960804,366.193776018918
439.335902919993,233.163118362427
52.4263347033411,867.132846266031
331.436790525913,367.306118365377
209.52864526771,979.225331917405
973.167554242536,194.341926835477
687.348381383345,985.16826890409
93.9832543954253,918.837424367666
220.984000246972,577.337019145489
82.3776626493782,997.209415072575
549.778860760853,322.150489548221
847.279848530889,176.789199467748
921.048402320594,930.017483187839
239.580241264775,317.470110021532
721.157534047961,717.328116064891
161.234342493117,726.325190626085
930.765942670405,853.413300821558
919.014749350026,838.974305894226
719.57894647494,633.362445281819
814.329825341702,462.485674070194
992.654005531222,306.982746347785
638.275443809107,320.791543927044
479.438331443816,112.146515166387
402.560629649088,977.086531696841
547.826797934249,75.5497510544956
458.866489352658,878.3126284834
617.705940967426,598.773207049817
987.156951567158,421.39184451662
64.2426991835237,763.4368755389
62.9248151089996,375.928096938878
363.415775122121,357.905546668917
957.698524231091,526.207515969872
753.03137069568,804.464143235236
784.54386186786,343.305471353233
432.125664781779,531.664465321228
801.518852589652,468.170311534777
264.476409181952,588.036913657561
813.454105751589,851.651316042989
54.0014281868935,980.377499945462
712.540942244232,293.629982508719
866.506658261642,86.1161274369806
777.635189937428,317.980217980221
876.31855183281,558.077842695639
182.268906850368,56.7084529902786
430.369469569996,97.9144226294011
834.592590807006,626.42180477269
128.424618858844,254.625775152817
431.650889804587,298.712485237047
481.20227502659,354.659433709458
582.62688620016,892.589405644685
22.6588232908398,26.2798874173313
349.561612354591,810.607822146267
348.463563248515,823.360862210393
936.011522077024,680.478807073087
491.819808958098,707.85301993601
904.572086408734,599.486097693443
892.6272445824,388.970812549815
604.108635336161,878.570478409529
38.8947133906186,509.22816246748
125.358209013939,397.167528280988
406.062598340213,359.181312378496
391.039113979787,986.401765141636
799.848752794787,114.740547956899
69.299140246585,761.533115059137
353.617377346382,922.051285859197
491.341566899791,698.307458311319
861.43895983696,511.56781706959
61.0791512299329,993.179901270196
28.9041656069458,998.940036632121
160.939168883488,110.226610442623
211.219525430351,84.4412799924612
451.139885233715,79.7291123308241
807.420789264143,849.817683454603
360.00315961428,477.357512805611
41.3203986827284,363.844536244869
120.575541630387,202.290360815823
660.305178724229,161.735398229212
515.936314594001,663.621834013611
66.3172011263669,271.735682152212
891.97019347921,298.67746331729
403.034951072186,217.627059435472
458.669401938096,161.292229779065
671.643600333482,856.657468015328
183.886647224426,102.279757615179
113.797987112775,281.032159458846
800.606262404472,545.258248923346
67.1558673493564,181.130150565878
697.649518027902,528.039053548127
716.96928772144,362.044478300959
712.811351986602,77.6539999060333
812.355488305911,492.890582652763
348.847371060401,169.700184604153
50.6480550393462,732.882992131636
967.060799710453,283.888097153977
537.116473307833,940.570034086704
800.943336915225,178.906112676486
99.3917903397232,257.87180592306
271.924593485892,271.484058583155
952.390766469762,430.623420514166
198.580106487498,878.515544580296
933.67996183224,719.625778961927
114.784673089162,941.380915697664
52.7372581418604,71.5267504565418
683.403845177963,7.56423221901059
92.0122815296054,259.962843265384
213.37865665555,836.23193600215
426.378661766648,605.757520534098
208.502924768254,538.149671629071
137.033598264679,275.592795340344
269.844377180561,7.05539528280497
984.358091838658,774.871458066627
654.647986171767,745.377992512658
248.775480315089,167.728689033538
959.398025181144,416.69491562061
870.781647739932,281.313860788941
886.352975852787,473.690625978634
477.421548217535,946.102802176028
397.94373116456,621.450868900865
441.531860502437,941.54615025036
582.682065898553,102.246774593368
978.126481873915,902.521984186023
436.578900553286,154.108468443155
615.054519847035,62.7341645304114
370.929611148313,204.677217407152
946.649354649708,98.9377021323889
55.597257334739,117.3311767634
616.07568548061,415.884922724217
577.396926702932,281.713958829641
747.154472395778,858.863019384444
209.456606535241,389.207027154043
13.9859546907246,937.823454383761
16.044644638896,662.033145781606
658.339812187478,991.207922110334
654.363657813519,985.319204162806
185.929138213396,24.1460672114044
77.3252055514604,240.703353658319
71.5695519465953,789.353272179142
928.565733600408,130.412931088358
136.578825768083,332.473993999884
605.42003531009,350.169065408409
566.08966155909,44.9236922431737
44.8943211231381,59.0889789164066
438.022597227246,160.548159386963
698.062588460743,403.717662440613
389.064715476707,686.431810026988
153.569587040693,672.585394000635
855.273792985827,139.618952292949
505.061698844656,368.074893951416
567.349186632782,122.57429282181
172.819952014834,837.202725000679
672.269822098315,1.41016603447497
723.225678317249,357.310468796641
742.915562354028,457.303670467809
158.735529752448,169.80129131116
113.409632816911,155.117344576865
899.668634869158,21.5204933192581
323.146051494405,143.256264040247
627.61944392696,204.16258671321
973.524494795129,330.323173897341
556.021153694019,558.504161192104
905.493997037411,664.667737204581
107.613627798855,634.726673364639
886.466439813375,714.951986446977
501.129408366978,471.944488817826
740.180847700685,857.897768029943
550.130447605625,569.834098452702
669.866807758808,596.891571534798
616.9817391783,996.097967494279
717.952719191089,783.846045378596
147.029944928363,694.832378067076
237.039505504072,136.690502986312
978.615344734862,451.401144033298
513.743672287092,224.315557396039
704.740287270397,173.752814996988
347.630610689521,172.324406448752
707.656828919426,425.17434223555
32.857928192243,818.600551690906
553.071764530614,825.938567053527
299.660289660096,774.474188685417
464.531089179218,664.158177329227
